time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,pressure_msl_min,pressure_msl_max,relative_humidity_2m_max
2019-07-07,37.8,31.9,34.9,42.8,37.0,0.0,0.0,0.0,21.2,39.6,292,25.49,7.93,41403.04,992.6,994.8,72
2019-07-08,37.3,30.8,33.8,43.0,37.5,0.0,0.0,0.0,19.3,34.2,300,25.5,6.81,41731.06,993.3,996.4,79
2019-07-09,38.5,33.4,36.1,41.4,37.6,0.0,0.0,0.0,32.7,52.9,312,25.62,9.88,41885.19,992.8,995.2,65
2019-07-10,38.5,33.2,35.9,40.3,36.2,0.0,0.0,0.0,30.9,50.4,287,25.79,10.03,41886.05,993.0,995.2,62
2019-07-11,38.9,30.9,34.8,41.7,31.9,0.0,0.0,0.0,19.7,33.5,257,25.56,8.16,41734.26,993.9,997.1,68
2019-07-12,37.5,31.6,34.4,41.4,37.4,0.0,0.0,0.0,24.2,41.4,274,24.99,7.63,41425.64,995.0,997.3,78
2019-07-13,36.5,30.8,33.6,43.2,38.3,0.0,0.0,0.0,19.6,33.8,285,24.61,6.39,41114.21,995.1,997.9,88
2019-07-14,37.8,31.4,34.0,44.1,38.3,0.0,0.0,0.0,23.3,42.5,279,24.38,6.73,40814.02,995.9,999.1,86
2019-07-15,37.2,32.6,34.8,40.1,36.9,0.0,0.0,0.0,28.9,47.5,285,24.79,8.68,41121.12,995.0,997.7,67
2019-07-16,37.5,31.9,34.6,40.5,36.6,0.0,0.0,0.0,24.3,41.8,268,24.8,8.22,40969.78,994.5,996.5,73
2019-07-17,37.1,31.0,33.5,42.6,36.9,0.0,0.0,0.0,23.6,35.6,275,24.59,6.83,40823.45,995.1,997.6,83
2019-07-18,35.9,31.8,33.4,40.3,37.9,0.0,0.0,0.0,20.7,37.4,319,23.91,6.76,40077.12,995.6,998.2,80
2019-07-19,35.9,30.5,33.3,41.8,37.9,0.0,0.0,0.0,23.2,39.6,329,24.29,6.58,40680.18,995.3,997.7,88
2019-07-20,38.2,32.0,34.6,45.2,40.1,0.0,0.0,0.0,25.3,43.2,1,24.05,6.82,40384.33,996.1,998.5,86
2019-07-21,39.3,32.7,35.0,45.8,39.2,0.0,0.0,0.0,25.5,43.6,355,24.29,7.09,40691.92,995.9,999.5,81
2019-07-22,39.1,32.3,34.6,45.4,39.9,0.0,0.0,0.0,26.4,44.3,355,23.52,6.55,40398.82,994.7,998.1,86
2019-07-23,42.4,31.9,36.2,46.1,38.8,0.0,0.0,0.0,25.5,42.1,75,22.86,7.63,40406.34,993.8,996.7,85
2019-07-24,40.5,34.2,36.4,45.5,35.8,0.0,0.0,0.0,28.3,42.1,64,23.92,8.75,39946.41,995.0,998.0,71
2019-07-25,39.8,32.6,35.7,44.4,33.9,0.0,0.0,0.0,28.7,45.4,170,23.81,8.11,39980.57,996.7,1000.4,63
2019-07-26,41.2,33.3,36.3,44.3,34.6,0.0,0.0,0.0,27.9,43.9,216,24.19,9.24,40575.14,994.4,998.3,76
2019-07-27,41.7,30.4,36.1,41.5,35.5,0.0,0.0,0.0,19.4,34.2,227,25.13,8.15,40730.18,993.7,996.4,92
2019-07-28,44.3,33.7,39.1,45.0,35.0,0.0,0.0,0.0,31.4,49.0,154,23.96,11.34,40302.16,994.1,997.2,44
2019-07-29,42.5,35.8,38.3,46.1,37.4,0.0,0.0,0.0,25.7,41.4,152,24.09,10.14,40164.94,995.6,999.0,53
2019-07-30,43.2,34.0,37.3,45.4,36.8,0.0,0.0,0.0,25.9,42.1,200,23.4,8.85,39944.41,995.2,998.7,67
2019-07-31,40.8,32.8,36.1,43.0,37.7,0.0,0.0,0.0,22.7,38.9,254,23.17,7.77,35157.14,995.5,998.5,81
2019-08-01,38.0,32.3,35.0,42.9,40.7,0.0,0.0,0.0,25.8,43.9,275,23.66,6.9,39047.79,995.3,998.5,85
2019-08-02,39.7,32.0,35.6,42.9,39.3,0.0,0.0,0.0,19.7,35.6,277,24.64,7.16,40344.28,993.3,996.3,81
2019-08-03,42.2,31.2,36.1,42.8,33.7,0.0,0.0,0.0,18.2,31.7,284,24.38,7.65,40103.43,992.5,994.7,75
2019-08-04,38.1,31.2,34.7,43.8,40.3,0.0,0.0,0.0,21.7,37.1,297,24.53,6.84,40224.98,994.0,996.5,93
2019-08-05,38.9,33.0,35.9,42.3,38.4,0.0,0.0,0.0,27.9,46.1,280,24.56,8.67,39968.38,994.0,996.3,71
2019-08-06,39.2,32.8,36.0,41.7,37.5,0.0,0.0,0.0,33.6,54.4,273,24.59,9.02,40109.73,994.0,995.8,71
2019-08-07,38.5,31.9,35.4,41.7,38.3,0.0,0.0,0.0,25.1,43.2,276,24.45,8.09,39986.63,993.1,995.7,79
2019-08-08,38.3,33.0,35.4,42.9,39.2,0.0,0.0,0.0,25.7,43.6,269,23.09,7.52,37672.72,990.7,994.2,76
2019-08-09,36.9,31.9,34.4,45.6,40.2,0.0,0.0,0.0,25.7,42.1,343,23.85,6.32,39844.02,991.0,993.6,89
2019-08-10,39.7,33.6,35.8,47.7,40.2,0.0,0.0,0.0,26.8,42.5,325,23.79,6.86,39848.02,991.8,995.3,81
2019-08-11,36.9,32.1,34.3,42.2,39.2,0.0,0.0,0.0,22.4,38.2,295,24.11,6.71,39851.96,992.9,995.4,83
2019-08-12,37.2,31.6,34.6,40.9,38.0,0.0,0.0,0.0,20.2,36.4,295,17.6,6.1,29924.11,994.1,996.5,75
2019-08-13,38.2,31.2,34.4,45.3,38.6,0.0,0.0,0.0,21.9,40.3,299,23.42,6.39,39724.06,995.4,998.6,86
2019-08-14,42.6,31.8,35.5,46.0,40.6,0.0,0.0,0.0,22.5,37.8,354,23.91,6.83,39130.03,997.2,999.6,86
2019-08-15,44.4,32.3,36.2,46.6,38.7,0.0,0.0,0.0,30.4,48.6,41,23.86,7.7,39732.86,997.1,1000.6,89
2019-08-16,43.3,33.1,36.0,45.7,37.0,0.0,0.0,0.0,31.4,52.9,2,23.89,7.71,39737.17,996.8,1000.1,84
2019-08-17,37.4,32.3,34.5,44.5,40.8,0.0,0.0,0.0,18.7,35.3,327,23.54,6.22,39741.42,996.3,999.0,86
2019-08-18,37.1,32.6,34.7,45.4,40.2,0.0,0.0,0.0,23.1,40.3,328,23.35,6.24,39745.6,997.6,1000.9,83
2019-08-19,42.2,33.6,36.6,45.6,36.4,0.0,0.0,0.0,21.7,41.0,33,23.43,7.89,39749.74,999.6,1002.7,75
2019-08-20,41.5,32.9,36.1,43.5,34.9,0.0,0.0,0.0,26.9,43.6,21,24.01,8.44,39753.82,1001.8,1005.0,80
2019-08-21,39.9,31.7,35.2,42.6,37.1,0.0,0.0,0.0,20.2,34.6,352,24.09,7.58,39757.84,1001.4,1004.5,82
2019-08-22,38.1,30.9,33.7,42.0,37.1,0.0,0.0,0.0,20.7,37.4,9,23.98,6.37,39761.8,999.8,1002.4,85
2019-08-23,42.7,30.3,35.4,44.0,36.9,0.0,0.0,0.0,23.1,47.9,40,23.63,7.59,39765.72,999.8,1002.8,90
2019-08-24,42.1,31.8,36.6,43.4,33.5,0.0,0.0,0.0,16.9,29.9,121,23.84,8.37,39769.58,1000.7,1005.1,60
2019-08-25,41.9,30.9,35.6,41.0,33.7,0.0,0.0,0.0,25.5,41.0,298,24.08,7.91,39773.4,1000.3,1003.3,72
2019-08-26,39.1,30.6,34.0,42.5,36.5,0.0,0.0,0.0,28.9,46.4,345,24.23,6.86,39777.17,1000.0,1003.0,86
2019-08-27,42.1,29.6,34.0,43.9,37.3,0.0,0.0,0.0,30.1,48.2,22,24.31,6.79,39780.89,999.2,1002.7,91
2019-08-28,42.4,30.6,35.9,43.2,33.8,0.0,0.0,0.0,22.5,37.4,12,24.55,7.8,39909.65,999.3,1002.8,77
2019-08-29,43.3,31.1,35.7,43.9,30.9,0.0,0.0,0.0,28.6,45.7,31,24.72,8.38,39912.53,1000.0,1003.9,82
2019-08-30,40.9,29.6,34.4,43.1,36.5,0.0,0.0,0.0,23.9,39.2,341,24.56,7.08,39791.63,999.0,1002.5,85
2019-08-31,38.4,29.1,33.8,42.8,36.0,0.0,0.0,0.0,18.2,34.2,337,24.14,6.6,39795.07,997.2,1000.0,88
2019-09-01,39.9,30.1,34.5,42.5,36.7,0.0,0.0,0.0,17.6,33.1,269,21.48,6.27,32581.81,997.0,999.9,81
2019-09-02,41.0,30.3,34.4,43.9,37.9,0.0,0.0,0.0,28.0,45.4,19,23.59,6.66,39600.0,997.3,1000.8,87
2019-09-03,42.1,30.8,35.4,44.1,32.9,0.0,0.0,0.0,23.2,38.2,316,23.98,7.95,39805.08,997.0,1000.5,87
2019-09-04,38.2,30.3,33.9,43.1,37.0,0.0,0.0,0.0,21.3,36.4,327,23.93,6.44,39808.31,997.0,999.6,90
2019-09-05,38.7,31.0,34.0,45.0,39.5,0.0,0.0,0.0,20.4,36.0,335,23.01,6.29,39691.82,997.0,1000.1,90
2019-09-06,39.7,31.9,34.7,45.1,40.0,0.0,0.0,0.0,22.2,37.8,350,23.27,6.58,38588.1,996.9,1000.1,84
2019-09-07,39.6,31.0,34.7,45.4,39.6,0.0,0.0,0.0,23.7,39.6,310,23.41,6.64,38604.78,996.8,999.4,92
2019-09-08,38.4,33.0,35.4,43.9,37.7,0.0,0.0,0.0,27.3,46.4,311,23.51,7.83,39703.28,997.5,1000.5,75
2019-09-09,37.3,32.4,35.1,42.0,35.3,0.0,0.0,0.0,28.1,47.2,311,23.26,8.68,39824.03,998.5,1001.6,60
2019-09-10,35.7,32.4,34.0,41.8,37.1,0.0,0.0,0.0,24.9,36.7,326,23.03,6.92,39710.81,998.5,1001.7,74
2019-09-11,37.5,32.0,34.3,44.1,38.7,0.0,0.0,0.0,22.7,36.7,338,22.92,6.59,39714.55,999.8,1003.5,78
2019-09-12,37.0,31.3,33.8,42.8,38.6,0.0,0.0,0.0,24.0,38.9,331,23.38,6.56,39718.29,1001.5,1004.6,83
2019-09-13,36.2,30.4,33.5,42.5,38.0,0.0,0.0,0.0,22.2,39.2,319,23.1,6.29,39722.02,1002.1,1005.6,87
2019-09-14,36.4,31.6,33.7,42.3,37.4,0.0,0.0,0.0,18.4,35.6,324,22.88,6.55,39725.74,1002.7,1005.8,80
2019-09-15,38.9,29.7,33.6,43.1,37.3,0.0,0.0,0.0,24.0,39.2,12,23.04,6.53,39729.47,1003.5,1006.8,89
2019-09-16,39.3,31.3,34.4,43.4,35.4,0.0,0.0,0.0,25.2,42.1,22,22.44,6.89,39600.0,1003.8,1007.4,84
2019-09-17,39.2,31.2,34.1,43.1,37.6,0.0,0.0,0.0,25.4,42.1,322,22.72,6.73,39600.0,1002.8,1006.4,84
2019-09-18,36.7,30.3,33.1,43.9,38.0,0.0,0.0,0.0,25.9,41.4,345,22.71,5.95,39600.0,1003.3,1006.5,90
2019-09-19,40.3,29.7,34.1,44.1,33.5,0.0,0.0,0.0,22.2,38.9,38,23.12,6.99,39744.05,1004.1,1007.6,93
2019-09-20,37.9,29.7,33.3,40.4,37.1,0.0,0.0,0.0,20.7,36.7,304,22.94,6.56,39730.0,1004.1,1007.8,89
2019-09-21,37.5,29.0,32.8,41.7,36.4,0.0,0.0,0.0,21.1,35.6,274,22.73,6.22,39669.54,1002.1,1006.0,93
2019-09-22,39.4,29.2,33.1,41.4,35.9,0.0,0.0,0.0,22.1,36.7,2,22.92,6.53,39501.44,1002.9,1006.0,91
2019-09-23,37.0,28.5,32.6,41.0,34.8,0.0,0.0,0.0,19.9,35.6,4,22.76,6.11,39547.78,1004.4,1007.3,90
2019-09-24,40.6,29.9,34.0,42.8,36.5,0.0,0.0,0.0,24.4,40.0,44,21.68,6.89,38677.68,1002.9,1007.0,87
2019-09-25,37.2,30.7,33.5,41.0,31.8,0.0,0.0,0.0,24.9,42.8,96,21.85,7.66,39288.45,1004.4,1008.8,68
2019-09-26,36.3,31.2,33.3,40.5,31.6,0.0,0.0,0.0,27.8,41.8,277,21.55,7.08,39196.49,1006.9,1010.9,79
2019-09-27,36.1,30.6,33.2,40.4,36.9,0.0,0.0,0.0,24.1,39.6,337,20.87,6.09,39132.21,1006.9,1011.2,79
2019-09-28,36.2,30.6,33.0,41.9,38.1,0.0,0.0,0.0,19.4,35.3,308,21.51,5.68,39068.19,1005.0,1009.6,89
2019-09-29,37.7,29.5,33.0,40.8,36.6,0.0,0.0,0.0,22.7,39.2,293,21.72,6.14,39004.49,1004.8,1008.2,92
2019-09-30,39.1,29.8,33.6,41.4,36.6,0.0,0.0,0.0,22.8,38.9,289,21.71,6.73,38941.21,1005.2,1008.5,89
2019-10-01,38.1,29.2,32.7,40.3,36.4,0.0,0.0,0.0,20.7,36.0,290,21.83,6.15,38878.44,1005.4,1008.8,93
2019-10-02,39.2,28.3,32.7,40.6,32.3,0.0,0.0,0.0,21.8,37.8,266,22.07,6.55,38904.09,1006.7,1009.6,89
2019-10-03,37.2,28.4,32.2,39.9,33.6,0.0,0.0,0.0,22.6,39.2,273,21.41,5.96,38729.91,1005.5,1008.8,93
2019-10-04,36.7,29.8,32.3,41.1,35.9,0.0,0.0,0.0,25.8,44.6,357,21.22,5.62,38580.56,1004.7,1008.6,88
2019-10-05,38.5,29.4,32.9,39.4,31.1,0.0,0.0,0.0,25.0,40.3,60,21.23,7.15,38572.04,1004.1,1007.5,84
2019-10-06,37.2,28.9,32.4,38.6,31.1,0.0,0.0,0.0,28.4,43.2,83,21.24,6.96,38434.11,1004.4,1008.0,87
2019-10-07,37.0,30.3,33.0,37.0,29.7,0.0,0.0,0.0,32.9,51.8,124,19.67,8.6,37055.45,1006.1,1011.5,55
2019-10-08,35.0,29.4,31.9,38.7,30.3,0.0,0.0,0.0,23.6,37.8,52,20.53,6.96,38002.49,1010.9,1015.0,65
2019-10-09,33.7,29.2,31.4,39.4,34.9,0.0,0.0,0.0,17.3,33.1,355,20.53,5.37,37996.04,1009.9,1014.2,81
2019-10-10,33.9,29.9,31.8,40.1,36.6,0.0,0.0,0.0,17.1,33.1,309,20.19,5.07,37725.48,1009.5,1012.1,85
2019-10-11,33.7,28.6,31.2,39.6,35.0,0.0,0.0,0.0,20.7,37.1,334,20.15,5.01,37720.26,1008.3,1012.1,89
2019-10-12,35.8,28.1,31.5,40.0,34.4,0.0,0.0,0.0,23.0,38.9,20,20.65,5.66,37714.08,1006.9,1010.3,92
2019-10-13,37.8,28.4,32.4,39.0,30.5,0.0,0.0,0.0,22.5,33.5,79,20.37,6.9,37580.22,1008.6,1012.5,74
2019-10-14,35.7,28.7,31.6,37.4,28.2,0.0,0.0,0.0,24.2,38.9,75,20.46,7.36,37448.77,1011.7,1015.5,68
2019-10-15,35.8,26.8,30.8,38.0,27.3,0.0,0.0,0.0,21.8,33.8,48,20.52,6.45,37319.82,1011.8,1015.0,77
2019-10-16,33.6,26.9,30.5,35.4,32.0,0.0,0.0,0.0,24.7,41.4,3,20.69,5.93,37315.04,1011.5,1014.9,88
2019-10-17,34.4,26.3,30.4,37.6,31.4,0.0,0.0,0.0,21.3,32.8,6,20.42,5.54,37189.53,1012.0,1015.0,88
2019-10-18,34.2,26.8,30.2,38.4,32.6,0.0,0.0,0.0,23.5,39.6,359,19.95,5.15,37066.77,1010.2,1014.3,91
2019-10-19,34.5,27.0,30.5,39.3,32.5,0.0,0.0,0.0,21.8,35.3,351,19.83,5.18,36714.46,1011.2,1014.6,88
2019-10-20,34.2,26.9,30.4,37.6,32.0,0.0,0.0,0.0,18.8,32.4,14,19.82,5.44,36829.73,1011.7,1015.1,87
2019-10-21,32.7,26.6,29.8,36.1,31.2,0.0,0.0,0.0,21.4,35.6,11,19.8,5.29,36715.6,1010.1,1014.1,84
2019-10-22,32.8,26.6,29.6,37.4,31.1,0.0,0.0,0.0,21.9,36.7,2,19.35,5.0,36604.48,1009.2,1012.1,84
2019-10-23,33.5,27.3,30.0,37.7,32.7,0.0,0.0,0.0,22.5,41.8,15,19.39,5.01,36605.12,1008.5,1012.3,88
2019-10-24,34.1,27.3,30.3,37.9,33.1,0.0,0.0,0.0,21.7,34.9,6,19.43,5.01,36498.26,1009.3,1012.5,89
2019-10-25,33.9,26.5,29.8,35.8,32.0,0.0,0.0,0.0,18.4,31.0,6,19.49,4.91,36499.45,1009.2,1012.7,92
2019-10-26,36.1,25.9,30.3,36.7,30.6,0.0,0.0,0.0,18.4,28.4,17,19.48,5.36,36396.97,1008.9,1012.3,92
2019-10-27,37.5,24.9,30.5,36.5,27.4,0.0,0.0,0.0,19.6,30.6,80,19.5,6.02,36398.83,1007.8,1011.1,91
2019-10-28,35.1,25.4,29.9,35.2,27.6,0.0,0.0,0.0,21.1,32.0,37,19.23,5.71,36300.9,1008.0,1011.1,76
2019-10-29,36.6,25.1,30.1,35.9,27.9,0.0,0.0,0.0,23.3,40.0,31,19.13,5.81,36303.55,1008.4,1011.6,83
2019-10-30,37.1,25.8,30.6,36.5,28.8,0.0,0.0,0.0,25.5,41.8,44,18.9,6.14,36210.34,1007.5,1011.7,77
2019-10-31,35.5,25.8,29.8,36.7,28.0,0.0,0.0,0.0,20.5,36.4,34,18.67,5.5,36213.86,1008.0,1011.3,86
2019-11-01,32.7,27.1,29.8,35.5,29.3,0.0,0.0,0.0,23.9,39.2,329,17.6,5.6,36125.54,1009.3,1012.0,86
2019-11-02,30.8,28.0,29.3,31.7,28.6,0.0,0.0,0.0,27.3,45.0,315,17.97,6.5,36040.7,1010.6,1013.3,60
2019-11-03,31.7,27.2,29.4,33.4,28.4,0.0,0.0,0.0,20.5,36.4,339,18.11,5.93,36046.67,1012.5,1014.9,65
2019-11-04,30.8,24.5,27.9,32.7,27.9,0.0,0.0,0.0,19.2,32.8,359,18.39,4.94,36052.14,1013.1,1016.4,85
2019-11-05,30.9,23.8,27.8,33.2,27.2,0.0,0.0,0.0,16.5,29.9,359,17.91,4.46,36000.0,1011.5,1015.2,88
2019-11-06,31.7,26.5,29.3,32.6,29.5,0.0,0.0,0.0,19.6,33.5,322,17.91,5.4,36000.0,1010.0,1013.6,79
2019-11-07,31.3,24.5,28.2,33.0,27.6,0.0,0.0,0.0,22.1,37.1,10,17.84,4.9,36000.0,1010.8,1014.0,82
2019-11-08,30.9,24.3,28.0,33.6,27.9,0.0,0.0,0.0,19.9,33.8,354,17.68,4.8,36000.0,1011.9,1014.9,86
2019-11-09,31.0,23.8,27.6,32.5,26.8,0.0,0.0,0.0,19.7,32.0,40,17.46,4.49,36000.0,1012.1,1015.4,82
2019-11-10,31.6,24.5,27.2,32.0,23.2,0.0,0.0,0.0,39.4,58.7,57,16.04,5.1,36000.0,1012.7,1015.9,82
2019-11-11,29.3,22.4,25.7,26.9,22.1,0.0,0.0,0.0,29.1,46.4,42,17.53,6.09,36000.0,1012.7,1016.7,77
2019-11-12,29.7,21.2,25.9,27.0,19.8,0.0,0.0,0.0,22.7,35.3,56,17.58,6.46,36000.0,1013.2,1016.8,57
2019-11-13,29.5,20.8,25.3,26.3,19.1,0.0,0.0,0.0,19.5,37.8,53,17.95,6.39,36000.0,1014.2,1017.4,56
2019-11-14,28.8,20.0,24.5,27.6,19.1,0.0,0.0,0.0,15.8,28.1,46,17.84,5.14,35959.32,1015.4,1018.4,63
2019-11-15,28.5,20.7,24.7,27.6,19.8,0.0,0.0,0.0,16.1,29.9,279,16.91,5.1,35917.02,1013.9,1017.9,69
2019-11-16,27.9,22.1,25.5,27.6,22.1,0.0,0.0,0.0,20.3,29.9,295,15.22,4.69,34935.59,1013.3,1016.4,78
2019-11-17,30.4,21.3,25.7,26.7,20.2,0.0,0.0,0.0,26.8,43.6,125,16.41,5.65,35830.74,1014.7,1018.0,63
2019-11-18,29.6,21.7,25.5,29.6,19.7,0.0,0.0,0.0,26.0,40.7,134,15.52,5.0,35786.68,1014.5,1018.4,69
2019-11-19,30.4,22.7,26.2,30.2,23.3,0.0,0.0,0.0,19.2,38.2,64,16.21,4.91,35742.11,1012.1,1016.2,75
2019-11-20,25.1,22.2,23.5,27.5,22.9,8.6,8.6,19.0,26.5,41.4,321,9.31,2.39,24449.2,1011.8,1014.7,86
2019-11-21,24.6,20.9,22.9,23.1,18.8,0.5,0.5,4.0,31.6,45.0,302,8.79,4.13,17430.52,1012.4,1017.1,81
2019-11-22,25.1,19.8,22.6,25.6,18.4,0.0,0.0,0.0,25.5,36.0,2,16.73,4.96,35606.2,1016.5,1020.0,70
2019-11-23,25.7,18.2,22.4,23.2,17.6,0.0,0.0,0.0,20.0,33.5,50,16.67,4.91,35560.45,1016.8,1020.8,80
2019-11-24,26.3,19.9,23.0,24.6,18.9,0.0,0.0,0.0,19.4,33.5,40,16.38,4.8,35514.61,1016.0,1019.4,74
2019-11-25,25.7,20.3,23.2,25.0,20.1,0.0,0.0,0.0,16.3,29.9,31,13.68,3.84,35468.77,1015.6,1018.1,74
2019-11-26,26.4,19.3,23.3,25.6,19.5,0.0,0.0,0.0,22.5,37.8,27,16.03,4.49,35423.02,1015.5,1018.4,80
2019-11-27,26.8,19.4,23.8,26.0,20.3,0.0,0.0,0.0,19.1,33.8,29,15.98,4.09,35377.46,1015.5,1019.5,81
2019-11-28,27.4,20.1,23.4,26.0,21.2,0.0,0.0,0.0,15.0,28.1,30,16.16,4.08,35332.15,1015.6,1019.1,84
2019-11-29,26.8,21.6,24.3,27.4,23.0,0.0,0.0,0.0,14.1,27.4,339,15.88,3.59,35287.19,1016.6,1019.6,82
2019-11-30,27.1,20.8,24.3,28.0,22.7,0.2,0.2,2.0,20.6,35.3,327,15.11,3.86,35242.67,1016.2,1019.4,83
2019-12-01,26.9,21.8,24.6,27.0,24.3,1.7,1.7,8.0,19.2,34.2,326,13.07,3.38,35198.68,1015.3,1018.9,87
2019-12-02,26.8,19.6,23.6,27.1,20.8,0.0,0.0,0.0,14.0,24.5,24,15.81,3.85,35155.3,1014.2,1017.3,88
2019-12-03,27.1,20.2,23.7,27.1,21.3,0.0,0.0,0.0,18.1,27.4,23,15.18,3.84,35112.62,1013.5,1016.6,84
2019-12-04,25.9,19.5,23.1,26.9,21.0,0.0,0.0,0.0,22.3,34.2,351,15.03,3.56,35070.75,1015.2,1018.4,88
2019-12-05,25.6,21.1,23.6,25.4,22.6,0.0,0.0,0.0,18.9,32.4,335,15.3,3.93,35029.73,1017.2,1020.6,82
2019-12-06,26.1,19.9,23.5,25.6,21.4,0.0,0.0,0.0,22.2,37.1,15,15.27,3.95,34988.91,1016.1,1020.3,86
2019-12-07,26.1,20.2,23.1,25.2,21.6,2.7,2.7,7.0,21.4,36.0,124,10.24,3.11,34947.97,1014.5,1018.0,87
2019-12-08,27.1,21.2,23.8,28.6,21.1,0.2,0.2,2.0,21.0,30.2,100,14.04,3.74,34176.77,1013.9,1017.7,77
2019-12-09,27.8,20.8,23.7,30.1,22.3,0.1,0.1,1.0,20.2,35.3,87,14.23,3.24,34866.14,1014.3,1017.8,89
2019-12-10,26.7,21.9,24.1,28.3,23.5,0.0,0.0,0.0,19.0,27.4,87,6.34,2.15,11388.45,1013.1,1017.7,87
2019-12-11,26.1,22.4,23.9,27.2,23.7,0.9,0.9,4.0,26.0,43.6,283,12.96,2.88,32400.0,1011.9,1015.5,90
2019-12-12,25.5,22.5,23.9,24.9,21.2,0.0,0.0,0.0,29.8,47.9,310,15.15,4.82,34718.4,1012.2,1015.2,83
2019-12-13,26.5,20.4,23.5,27.2,20.6,0.0,0.0,0.0,16.1,28.4,343,14.98,3.65,34705.73,1012.6,1015.7,71
2019-12-14,27.4,21.4,24.2,27.4,22.4,0.4,0.4,1.0,16.7,26.6,38,13.0,3.42,34560.2,1015.1,1018.7,79
2019-12-15,26.5,21.4,23.6,26.1,22.3,0.0,0.0,0.0,28.6,45.7,46,11.64,3.26,30542.19,1015.5,1017.8,83
2019-12-16,28.0,21.6,24.2,27.2,23.0,0.0,0.0,0.0,27.0,48.6,54,13.15,3.8,33056.92,1013.9,1017.3,82
2019-12-17,28.6,22.7,25.3,27.2,20.4,0.0,0.0,0.0,30.2,47.5,165,11.84,4.52,33994.91,1014.7,1018.4,71
2019-12-18,23.6,22.2,23.0,26.1,20.9,2.5,2.5,10.0,32.7,52.6,337,8.28,2.39,25893.56,1016.8,1020.6,89
2019-12-19,23.7,21.7,22.6,21.9,18.5,0.0,0.0,0.0,27.8,42.8,320,7.74,3.83,19962.73,1018.9,1022.0,76
2019-12-20,24.2,20.7,22.4,22.8,18.0,0.3,0.3,2.0,29.0,47.2,3,12.93,4.88,34106.14,1017.8,1020.9,59
2019-12-21,24.7,18.6,21.8,21.4,16.7,0.0,0.0,0.0,28.4,42.5,36,15.34,5.29,34236.26,1018.3,1021.7,68
2019-12-22,24.6,17.9,21.3,21.5,15.8,0.0,0.0,0.0,23.8,41.8,30,15.39,4.83,34223.82,1017.2,1021.4,67
2019-12-23,23.8,16.8,21.1,22.3,16.5,0.0,0.0,0.0,16.6,28.8,7,14.34,3.78,33956.0,1016.3,1020.1,79
2019-12-24,24.0,18.7,21.4,23.4,17.8,0.0,0.0,0.0,15.5,27.4,349,14.28,3.63,32400.0,1016.9,1020.4,72
2019-12-25,24.0,17.0,20.8,21.5,16.5,0.0,0.0,0.0,19.5,32.0,33,15.45,3.9,33892.54,1017.4,1020.8,81
2019-12-26,24.1,19.1,21.6,24.6,19.4,0.0,0.0,0.0,19.8,31.0,346,15.01,3.61,33759.93,1016.3,1019.6,82
2019-12-27,23.5,17.9,21.0,22.8,17.3,0.0,0.0,0.0,13.6,25.6,317,15.4,3.45,33751.75,1014.7,1018.4,77
2019-12-28,23.4,16.9,20.9,23.2,17.6,0.0,0.0,0.0,15.6,27.4,327,15.57,3.12,33743.06,1014.9,1017.6,89
2019-12-29,23.6,18.2,21.1,24.3,18.7,0.0,0.0,0.0,19.5,32.8,315,15.16,3.04,33702.22,1016.4,1019.3,89
2019-12-30,24.2,19.2,21.8,25.5,20.7,0.0,0.0,0.0,16.7,29.2,295,14.79,2.81,33213.47,1016.6,1020.2,91
2019-12-31,23.7,18.5,21.3,24.1,19.1,0.0,0.0,0.0,17.0,31.0,285,15.26,3.03,33568.58,1014.7,1018.8,86
2020-01-01,25.9,17.2,20.9,23.1,17.2,0.0,0.0,0.0,17.5,31.3,242,14.87,3.52,32121.39,1013.0,1017.0,94
2020-01-02,24.2,19.1,22.2,25.0,20.7,0.0,0.0,0.0,13.2,26.3,314,13.59,2.83,29955.83,1015.6,1019.3,91
2020-01-03,27.3,19.1,22.9,27.8,20.2,0.0,0.0,0.0,14.4,28.8,75,15.08,3.38,33529.12,1016.4,1020.4,89
2020-01-04,29.6,19.1,23.9,26.4,17.7,0.0,0.0,0.0,18.5,32.8,170,15.13,5.17,33625.65,1012.8,1017.8,64
2020-01-05,27.4,21.1,23.2,25.7,18.6,0.0,0.0,0.0,33.8,50.4,217,14.88,5.03,32944.32,1009.9,1014.9,76
2020-01-06,23.5,19.7,21.4,21.0,17.0,1.6,1.6,5.0,29.9,49.3,333,11.84,4.27,22280.44,1014.1,1018.7,83
2020-01-07,23.1,18.8,21.1,21.2,16.8,0.0,0.0,0.0,23.6,37.4,331,15.54,4.56,33713.44,1017.1,1020.0,70
2020-01-08,22.9,17.1,20.3,22.6,17.4,0.0,0.0,0.0,10.3,18.0,19,15.93,3.13,33822.49,1015.4,1019.3,81
2020-01-09,25.8,16.9,20.5,22.5,16.1,4.2,4.2,7.0,20.9,46.4,153,11.01,3.19,22849.37,1013.0,1017.5,86
2020-01-10,22.0,18.2,20.1,22.1,16.9,24.3,24.3,21.0,32.0,49.3,141,6.13,2.0,14846.26,1008.5,1014.1,86
